ts,host,url,hour,dns_ms,tcp_ms,tls_ms,server_ms,transfer_ms,total_ms,response_size,http_status,cache_state,conn_reuse,success,error_stage,error_type,source,cause
,shop.example,https://shop.example/,22,146.339,43.538,114.29,243.557,147.789,695.513,1020578,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,22,0.0,24.44,48.758,144.964,3.349,221.511,26270,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,1,7.816,130.24,33.338,106.536,4.82,282.75,24087,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,media.example,https://media.example/,1,0.0,35.294,88.15,61.984,130.796,316.224,1227289,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,18,379.47,53.313,132.171,69.854,224.973,859.782,2736555,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-near.example,https://cdn-near.example/,3,0.0,8.281,23.738,956.005,0.597,988.621,3945,503.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,18,0.0,883.671,155.236,75.349,37.578,1151.833,137038,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,14,0.0,144.051,63.934,169.276,3.114,380.375,15245,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,2,0.0,9.239,44.364,1147.999,0.192,1201.793,1920,500.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,11,0.0,0.0,0.0,405.156,82.034,487.19,327318,200.0,warm,1,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,5,167.183,196.393,317.177,115.412,21.246,817.411,171891,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-far.example,https://cdn-far.example/,4,34.591,1687.288,193.635,71.979,31.117,2018.609,123014,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,legacy.example,https://legacy.example/,10,0.0,60.163,164.966,3503.923,59.465,3788.517,609044,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,6,0.0,100.23,216.429,345.613,9.325,671.596,93298,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,20,0.0,70.373,1145.928,638.68,51.328,1906.308,240261,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,shop.example,https://shop.example/,17,16.85,54.129,70.466,229.818,30.326,401.589,376779,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,13,11.888,18.309,100.731,3635.574,74.226,3840.728,974746,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,10,0.0,0.0,0.0,199.905,31.97,231.875,342388,200.0,warm,1,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,2,17.033,0.0,0.0,4492.17,22.228,4531.43,216586,200.0,cold,1,1,,,synthetic,HTTP_PROBLEM
,media.example,https://media.example/,17,0.0,19.446,100.689,463.33,0.233,583.698,1569,503.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,api.example,https://api.example/,20,180.228,40.347,86.874,106.532,4.228,418.208,16603,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,13,22.121,223.054,36.032,64.745,9.656,355.609,34838,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,legacy.example,https://legacy.example/,7,0.0,60.741,260.125,2242.728,77.016,2640.61,513520,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,19,0.0,0.0,0.0,1249.042,0.843,1249.885,4472,503.0,warm,1,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,0,21.71,105.723,141.302,55.832,11.111,335.678,149928,200.0,cold,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,10,0.0,40.797,400.146,179.599,18.542,639.084,208607,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,legacy.example,https://legacy.example/,15,0.0,40.193,125.846,1861.254,0.174,2027.466,2186,503.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,api.example,https://api.example/,3,0.0,31.813,53.973,124.112,1.526,211.425,18024,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,22,0.0,54.494,246.751,1464.816,0.408,1766.47,2698,500.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,17,21.808,9.205,43.828,50.127,7.93,132.897,68735,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,19,16.702,31.925,282.426,2585.19,106.828,3023.071,514162,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,10,36.048,722.574,128.115,95.693,31.871,1014.301,196562,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,legacy.example,https://legacy.example/,18,0.0,65.47,68.711,282.24,45.951,462.372,247320,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,18,0.0,0.0,0.0,691.966,17.144,709.111,171543,200.0,warm,1,1,,,synthetic,HTTP_PROBLEM
,api.example,https://api.example/,22,0.0,30.839,159.439,155.498,7.187,352.963,53479,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,15,0.0,34.629,41.641,142.78,2.572,221.622,24510,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,20,31.104,131.561,8455.592,152.959,66.727,8837.943,204763,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,cdn-far.example,https://cdn-far.example/,9,0.0,101.181,973.765,116.152,14.692,1205.79,91525,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,legacy.example,https://legacy.example/,13,20.884,35.039,99.721,328.228,10.211,494.083,208905,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,8,160.44,17.607,70.984,46.344,13.061,308.436,90225,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-far.example,https://cdn-far.example/,23,0.0,149.105,485.231,1689.978,24.591,2348.905,88292,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,5,12.867,135.874,139.934,63.358,9.763,361.795,106954,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,13,15.939,20.55,70.978,211.939,49.692,369.098,436056,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,0,23.702,36.773,106.043,122.979,390.192,679.689,2376985,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,20,14.864,193.148,880.805,124.555,101.589,1314.961,272811,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,api.example,https://api.example/,21,15.784,251.877,59.031,186.108,3.131,515.932,14681,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-near.example,https://cdn-near.example/,20,0.0,9.487,27.966,960.22,0.146,997.819,1478,502.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,2,0.0,105.536,28.488,53.491,86.882,274.397,231401,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,1,0.0,47.064,531.655,70.157,4.905,653.781,35388,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,api.example,https://api.example/,13,0.0,0.0,0.0,541.644,4.59,546.233,31135,200.0,warm,1,1,,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,18,54.275,375.149,61.792,214.01,67.93,773.156,479173,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,20,14.164,182.814,246.245,205.466,4.664,653.355,20301,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,shop.example,https://shop.example/,8,0.0,64.439,130.443,336.945,234.884,766.711,1115815,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,6,0.0,22.174,45.799,105.807,1.983,175.764,18556,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,20,36.594,41.756,209.978,89.661,294.743,672.732,1342237,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,3,0.0,0.0,0.0,53.706,10.278,63.984,134284,200.0,warm,1,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,7,17.282,0.0,0.0,422.279,262.95,702.511,1393805,200.0,cold,1,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,13,170.006,77.595,211.09,64.36,23.458,546.509,260741,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,media.example,https://media.example/,9,141.709,87.085,136.769,181.54,506.823,1053.927,3653690,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,media.example,https://media.example/,20,0.0,551.424,446.716,79.76,231.327,1309.228,982958,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,cdn-near.example,https://cdn-near.example/,18,0.0,0.0,0.0,18.169,5.369,23.538,47580,200.0,warm,1,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,23,0.0,86.855,1044.106,388.747,119.042,1638.749,687665,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,cdn-far.example,https://cdn-far.example/,4,0.0,0.0,0.0,393.475,17.328,410.803,102949,200.0,warm,1,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,22,0.0,51.996,132.07,381.959,182.305,748.33,942786,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,9,6.861,38.743,185.693,674.247,0.552,906.096,2190,503.0,cold,0,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,14,128.467,52.732,163.683,48.007,15.026,407.916,221449,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-far.example,https://cdn-far.example/,17,38.927,123.758,238.94,86.328,13.928,501.88,160603,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,6,13.531,0.0,0.0,44.877,1.482,59.89,8833,200.0,cold,1,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,7,206.392,107.869,161.709,72.161,4.674,552.803,64417,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-far.example,https://cdn-far.example/,4,0.0,105.17,652.951,66.363,5.697,830.18,105668,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,legacy.example,https://legacy.example/,15,822.396,109.521,152.878,544.188,29.529,1658.512,423207,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,media.example,https://media.example/,9,30.966,71.364,260.486,58.017,250.846,671.679,1614173,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,14,0.0,0.0,0.0,48.129,9.462,57.591,74660,200.0,warm,1,1,,,synthetic,NORMAL
,api.example,https://api.example/,7,0.0,8.829,32.344,954.187,3.855,999.216,31298,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,4,0.0,8.819,249.163,33.407,9.837,301.226,110177,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,legacy.example,https://legacy.example/,6,401.228,43.458,124.624,241.608,31.252,842.17,391564,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,legacy.example,https://legacy.example/,4,0.0,43.69,97.179,2672.308,16.988,2830.165,262330,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,api.example,https://api.example/,1,0.0,39.266,38.833,121.794,4.686,204.579,28402,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,17,230.121,14.504,33.079,38.35,16.481,332.535,103363,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-near.example,https://cdn-near.example/,23,16.66,115.072,93.611,48.223,65.695,339.261,179067,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,shop.example,https://shop.example/,0,0.0,0.0,0.0,315.18,104.707,419.887,568752,200.0,warm,1,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,4,0.0,69.215,183.036,2770.08,41.244,3063.575,284542,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,legacy.example,https://legacy.example/,9,0.0,0.0,0.0,7345.573,89.378,7434.952,377641,200.0,warm,1,1,,,synthetic,HTTP_PROBLEM
,media.example,https://media.example/,10,0.0,0.0,0.0,125.76,292.733,418.493,3140386,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,14,21.869,37.84,115.609,103.589,107.155,386.061,1741148,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,3,20.206,6693.205,0.0,0.0,0.0,6713.412,0,,cold,0,0,CONNECT,,synthetic,CONNECT_PROBLEM
,cdn-far.example,https://cdn-far.example/,6,481.825,77.826,152.759,114.75,18.495,845.656,202282,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,13,0.0,12.223,178.721,119.519,6.104,316.567,36148,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,cdn-near.example,https://cdn-near.example/,11,0.0,4.142,204.561,51.008,4.343,264.053,48068,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,api.example,https://api.example/,19,0.0,33.9,124.326,203.104,10.426,371.756,42650,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,15,0.0,0.0,0.0,93.146,71.258,164.404,954126,200.0,warm,1,1,,,synthetic,NORMAL
,api.example,https://api.example/,11,7.866,26.189,53.542,82.608,2.68,172.886,24809,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,1,16.879,0.0,0.0,567.793,0.127,584.799,1585,503.0,cold,1,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,18,0.0,5.225,466.315,50.309,18.863,540.712,163729,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,cdn-far.example,https://cdn-far.example/,11,0.0,89.778,226.372,50.795,12.033,378.977,169121,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,17,0.0,4784.407,0.0,0.0,0.0,4784.407,0,,warm,0,0,CONNECT,,synthetic,CONNECT_PROBLEM
,legacy.example,https://legacy.example/,0,0.0,53.708,75.98,345.54,11.632,486.861,212138,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,20,0.0,5927.336,0.0,0.0,0.0,5927.336,0,,warm,0,0,CONNECT,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,17,21.108,60.581,67.707,1555.277,5.494,1710.167,36401,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,12,0.0,32.053,65.157,3173.327,133.497,3404.034,784064,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,shop.example,https://shop.example/,20,0.0,50.48,141.639,2061.132,182.547,2435.798,523326,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,12,125.337,9.999,53.528,56.598,4.922,250.384,44229,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,16,3182.271,0.0,0.0,0.0,0.0,3182.271,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,cdn-near.example,https://cdn-near.example/,7,0.0,6.13,29.165,381.527,11.808,428.631,81121,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,15,22.681,92.152,205.868,891.607,0.175,1212.484,1762,500.0,cold,0,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,14,0.0,5.058,34.687,50.658,6.276,96.679,58649,200.0,warm,0,1,,,synthetic,NORMAL
,legacy.example,https://legacy.example/,19,57.802,50.055,123.702,581.713,94.006,907.279,708435,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,11,92.393,13.359,28.278,73.596,1.678,209.303,27116,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,15,17.139,29.11,1177.714,151.841,0.99,1376.793,11473,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,media.example,https://media.example/,14,4595.927,0.0,0.0,0.0,0.0,4595.927,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,media.example,https://media.example/,11,0.0,80.566,122.67,121.118,110.772,435.125,1207379,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,7,0.0,57.548,121.341,79.799,27.844,286.532,402343,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,20,36.683,230.575,259.531,173.522,11.434,711.744,49235,200.0,cold,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,17,23.726,0.0,0.0,1504.011,3.841,1531.578,43959,200.0,cold,1,1,,,synthetic,HTTP_PROBLEM
,media.example,https://media.example/,3,0.0,59.903,83.188,91.379,295.652,530.122,3161861,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,19,15.872,52.825,317.879,164.844,7.389,558.81,33633,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,cdn-far.example,https://cdn-far.example/,1,22.473,134.797,243.62,794.321,0.255,1195.465,1553,500.0,cold,0,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,6,0.0,175.834,205.798,1211.188,17.258,1610.078,170942,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,5,319.65,127.846,218.138,65.149,29.602,760.385,319929,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-far.example,https://cdn-far.example/,7,158.249,132.076,302.631,63.14,25.929,682.026,205248,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-near.example,https://cdn-near.example/,10,0.0,11.735,46.425,58.144,13.171,129.475,88882,200.0,warm,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,5,25.065,98.188,114.727,83.228,134.862,456.07,2151153,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,20,0.0,244.759,619.052,716.186,0.099,1580.096,1202,502.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,4,41.503,12.627,20.729,89.548,17.846,182.254,136562,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,shop.example,https://shop.example/,0,20.333,22.849,68.31,120.779,19.41,251.681,342349,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,18,31.176,176.313,3014.071,80.158,22.114,3323.832,134522,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,legacy.example,https://legacy.example/,19,38.755,467.385,198.414,308.66,219.97,1233.184,625809,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,media.example,https://media.example/,19,0.0,0.0,0.0,905.375,0.463,905.838,1800,503.0,warm,1,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-far.example,https://cdn-far.example/,20,0.0,77.844,323.364,124.851,25.674,551.733,186551,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,3,0.0,0.0,0.0,27.695,9.849,37.544,95905,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,5,13.083,250.674,269.845,131.526,562.921,1228.049,2639731,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,6,0.0,17.326,35.496,837.956,0.2,890.979,2449,503.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,15,12.343,5.788,21.816,56.024,10.364,106.336,115122,200.0,cold,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,15,304.866,57.347,92.845,264.213,62.294,781.564,613137,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,18,0.0,143.533,47.19,55.204,4.924,250.851,17527,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,11,0.0,18.852,60.767,145.634,3.384,228.637,22848,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,14,10.272,10.167,33.582,53.904,6.64,114.565,89210,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,5,0.0,64.317,257.351,91.829,38.508,452.005,247298,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,7,0.0,11.361,42.917,165.629,10.822,230.728,63753,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,9,25.793,0.0,0.0,130.142,9.697,165.632,36733,200.0,cold,1,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,23,24.567,147.239,273.367,798.493,23.335,1267.003,166653,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM
,cdn-near.example,https://cdn-near.example/,9,0.0,10.13,417.962,102.43,10.761,541.282,63912,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,cdn-near.example,https://cdn-near.example/,12,10.695,8.693,49.678,57.98,18.735,145.78,103665,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,20,210.032,125.599,228.085,163.133,634.236,1361.085,1693352,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-near.example,https://cdn-near.example/,6,9.035,6.464,15.707,18.406,5.37,54.982,77427,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,5,16.342,99.183,110.15,101.15,7.444,334.27,60793,200.0,cold,0,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,22,0.0,11.682,54.612,61.578,9.782,137.654,48626,200.0,warm,0,1,,,synthetic,NORMAL
,cdn-far.example,https://cdn-far.example/,10,201.884,112.696,334.639,56.914,22.745,728.878,147441,200.0,cold,0,1,,,synthetic,DNS_PROBLEM
,cdn-near.example,https://cdn-near.example/,13,0.0,0.0,0.0,19.941,2.286,22.227,46500,200.0,warm,1,1,,,synthetic,NORMAL
,media.example,https://media.example/,23,0.0,68.158,97.868,309.291,202.608,677.926,830328,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,17,5333.75,0.0,0.0,0.0,0.0,5333.75,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM
,api.example,https://api.example/,1,0.0,21.628,27.424,47.163,2.144,98.358,17545,200.0,warm,0,1,,,synthetic,NORMAL
,shop.example,https://shop.example/,21,27.393,6242.033,0.0,0.0,0.0,6269.425,0,,cold,0,0,CONNECT,,synthetic,CONNECT_PROBLEM
,api.example,https://api.example/,7,0.0,24.508,67.76,92.028,11.659,195.955,84311,200.0,warm,0,1,,,synthetic,NORMAL
,api.example,https://api.example/,5,12.036,156.361,87.386,152.572,8.175,416.531,33151,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM
,legacy.example,https://legacy.example/,16,43.423,97.356,459.915,317.573,37.631,955.897,359191,200.0,cold,0,1,,,synthetic,TLS_PROBLEM
,cdn-near.example,https://cdn-near.example/,0,9.652,5.155,34.534,65.331,5.571,120.243,58527,200.0,cold,0,1,,,synthetic,NORMAL
,media.example,https://media.example/,22,28.497,0.0,0.0,107.705,308.856,445.058,1332026,200.0,cold,1,1,,,synthetic,NORMAL
,cdn-near.example,https://cdn-near.example/,5,10.775,6883.658,0.0,0.0,0.0,6894.434,0,,cold,0,0,CONNECT,,synthetic,CONNECT_PROBLEM
,cdn-near.example,https://cdn-near.example/,17,0.0,7.373,188.474,49.691,18.564,264.103,110435,200.0,warm,0,1,,,synthetic,TLS_PROBLEM
,api.example,https://api.example/,11,9.772,15.154,60.159,104.191,1.64,190.916,17819,200.0,cold,0,1,,,synthetic,NORMAL
