ts,host,url,hour,dns_ms,tcp_ms,tls_ms,server_ms,transfer_ms,total_ms,response_size,http_status,cache_state,conn_reuse,success,error_stage,error_type,source,cause,dns_share,tcp_share,tls_share,server_share,transfer_share,log_total,log_size,is_peak_hour,cache_warm,handshake_ms,tls_over_tcp,label,label_source
,api.example,https://api.example/,14,10.562,0.0,0.0,668.822,0.338,679.722,2069,502.0,cold,1,0,HTTP,,synthetic,HTTP_PROBLEM,0.015538705529613577,0.0,0.0,0.9839640323544038,0.0004972621159827106,6.523153999602563,7.635303886259415,0,0,0.0,0.0,HTTP_PROBLEM,ground_truth
,shop.example,https://shop.example/,10,0.0,23.848,122.753,178.337,24.433,349.371,262204,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.06825981549699317,0.35135429099724935,0.5104516402334481,0.06993425327230939,5.858992593080149,12.47688191954258,0,1,146.601,4.940156149388281,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,14,0.0,7.577,152.694,38.359,7.543,206.173,79219,200.0,warm,0,1,,,synthetic,TLS_PROBLEM,0.0,0.03675068995455273,0.7406110402429027,0.18605248989925938,0.036585779903285105,5.33355419301408,11.279984071175909,0,1,160.271,17.802728226652675,TLS_PROBLEM,ground_truth
,media.example,https://media.example/,17,0.0,447.358,139.267,135.234,398.214,1120.073,1789366,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM,0.0,0.39940075334375524,0.12433743157812034,0.1207367734067333,0.35552504167139104,7.022041541380106,14.397372483989734,0,1,586.625,0.3106156241217955,CONNECT_PROBLEM,ground_truth
,shop.example,https://shop.example/,19,11.684,101.395,124.744,205.756,81.391,524.97,315772,200.0,cold,0,1,,,synthetic,NORMAL,0.022256509895803567,0.193144370154485,0.23762119740175627,0.3919385869668743,0.15503933558108082,6.265244176890665,12.662778879998495,1,0,226.139,1.2182626104790273,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,4,0.0,51.383,34.06,53.145,6.293,144.882,32122,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM,0.0,0.35465413232837756,0.23508786460705955,0.36681575350975276,0.04343534738614873,4.9827980757450465,10.377327563450146,0,1,85.44300000000001,0.6502109462993719,CONNECT_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,1,0.0,8.235,38.37,78.695,7.358,132.659,69730,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.062076451654241326,0.2892378202760461,0.5932126730941738,0.05546551685147634,4.895291780385027,11.15240026114191,0,1,46.605,4.154845695722794,NORMAL,ground_truth
,cdn-far.example,https://cdn-far.example/,20,288.363,91.794,221.677,110.476,11.042,723.352,88903,200.0,cold,0,1,,,synthetic,DNS_PROBLEM,0.3986482376491667,0.1269008726042093,0.3064579900242206,0.15272785587100057,0.015265043851402914,6.585277462080004,11.395312414865483,1,0,313.471,2.3889152315882494,DNS_PROBLEM,ground_truth
,media.example,https://media.example/,2,0.0,36.604,95.746,59.164,370.32,561.834,3813427,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.06515091646286982,0.170416884702599,0.105305125713289,0.6591270731212423,6.33298473564008,15.154039080114503,0,1,132.35,2.546165301563663,NORMAL,ground_truth
,shop.example,https://shop.example/,6,0.0,51.684,364.254,174.55,31.567,622.055,304977,200.0,warm,0,1,,,synthetic,TLS_PROBLEM,0.0,0.08308590076440187,0.585565585036693,0.28060219755487864,0.05074631664402666,6.434634797394795,12.62799492184043,0,1,415.938,6.913939716042822,TLS_PROBLEM,ground_truth
,media.example,https://media.example/,22,21.781,83.881,240.098,485.386,0.601,831.747,2491,500.0,cold,0,0,HTTP,,synthetic,HTTP_PROBLEM,0.026187049667747524,0.10084917649237088,0.2886671067043224,0.5835740916408476,0.0007225754947117333,6.724729874545535,7.820840879907344,1,0,323.97900000000004,2.828642452374501,HTTP_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,10,0.0,43.922,42.772,70.251,13.225,170.171,118014,200.0,warm,0,1,,,synthetic,CONNECT_PROBLEM,0.0,0.25810508253462694,0.25134717431289705,0.4128259221606502,0.07771594454989393,5.142663056835743,11.67856701401298,0,1,86.69399999999999,0.9521392636124839,CONNECT_PROBLEM,ground_truth
,cdn-far.example,https://cdn-far.example/,1,0.0,78.989,3622.654,103.142,38.984,3843.769,301586,200.0,warm,0,1,,,synthetic,TLS_PROBLEM,0.0,0.02054988215993209,0.9424744306954971,0.02683355841623157,0.010142128728339295,8.25446880211158,12.616813810738682,0,1,3701.643,45.28940229281526,TLS_PROBLEM,ground_truth
,cdn-far.example,https://cdn-far.example/,3,271.767,112.81,208.162,54.613,14.82,662.173,127414,200.0,cold,0,1,,,synthetic,DNS_PROBLEM,0.41041691521702034,0.1703633340531855,0.31436195676960554,0.08247542560629927,0.022380858174525387,6.497035891291497,11.755204754592913,0,0,320.972,1.8290308408751428,DNS_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,3,19.463,5.177,233.033,31.523,7.173,296.368,93891,200.0,cold,0,1,,,synthetic,TLS_PROBLEM,0.06567173244074934,0.0174681477082546,0.7862960913458943,0.10636438481887384,0.02420301786967554,5.69497042904384,11.449900464548778,0,0,238.20999999999998,37.725918730775454,TLS_PROBLEM,ground_truth
,cdn-far.example,https://cdn-far.example/,8,0.0,121.199,193.737,108.109,26.636,449.681,239956,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.2695221723844236,0.4308320787402625,0.2404126480771925,0.05923310079812134,6.110759772162767,12.388215019605196,1,1,314.936,1.5854221392973755,NORMAL,ground_truth
,legacy.example,https://legacy.example/,23,40.019,163.565,93.205,317.178,33.426,647.392,169688,200.0,cold,0,1,,,synthetic,NORMAL,0.061815715980426074,0.25265217982304383,0.14396995946814292,0.4899319114230636,0.051631777964509906,6.474495451722483,12.041722628850327,1,0,256.77,0.5663719502931972,NORMAL,ground_truth
,media.example,https://media.example/,6,37.575,29.703,647.349,40.792,60.825,816.244,709949,200.0,cold,0,1,,,synthetic,TLS_PROBLEM,0.04603402904033598,0.03638985401424084,0.7930827056615424,0.04997525249802755,0.07451815878585324,6.705937703882662,13.472949824002503,0,0,677.052,21.084226297104518,TLS_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,19,80.343,14.58,31.659,75.888,20.313,222.784,91671,200.0,cold,0,1,,,synthetic,DNS_PROBLEM,0.3606318227520828,0.06544455616202241,0.14210625538638322,0.3406348750359093,0.0911780020109164,5.410681300918189,11.425972268106284,1,0,46.239,2.032028241335045,DNS_PROBLEM,ground_truth
,media.example,https://media.example/,21,0.0,180.813,425.858,106.293,164.605,877.57,1159787,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.2060382647538088,0.48526955114691706,0.1211219617808266,0.187569082808209,6.778295585727668,13.963747787759466,1,1,606.671,2.342285755144022,NORMAL,ground_truth
,media.example,https://media.example/,2,0.0,0.0,0.0,50.213,139.331,189.544,1315736,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.2649147427510235,0.7350852572489764,5.24988313902564,14.089907522870806,0,1,0.0,0.0,NORMAL,ground_truth
,cdn-far.example,https://cdn-far.example/,1,0.0,134.221,240.798,41.725,20.273,437.017,71977,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.3071299285840139,0.5510037366967417,0.09547683499726556,0.046389499721978776,6.082257722408637,11.184115795751026,0,1,375.019,1.7807736963933116,NORMAL,ground_truth
,shop.example,https://shop.example/,14,20.785,37.117,477.393,203.431,79.742,818.467,766551,200.0,cold,0,1,,,synthetic,TLS_PROBLEM,0.025395037307551802,0.04534941543153236,0.5832770288844877,0.24855125496812946,0.09742848520465701,6.708654128916712,13.549657815827885,0,0,514.51,12.524411679827898,TLS_PROBLEM,ground_truth
,media.example,https://media.example/,4,0.0,37.896,96.189,1674.294,0.113,1808.492,1516,503.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM,0.0,0.020954474777881243,0.053187406966688264,0.925795635258547,6.248299688359141e-05,7.50080142188322,7.324489979348532,0,1,134.08499999999998,2.472979226655697,HTTP_PROBLEM,ground_truth
,media.example,https://media.example/,13,0.0,21.723,89.868,446.011,187.046,744.648,2989639,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM,0.0,0.029172172623843747,0.12068520965610596,0.5989554796360159,0.2511871380840343,6.614253638981631,14.910663536780254,0,1,111.591,3.954935527879241,HTTP_PROBLEM,ground_truth
,shop.example,https://shop.example/,8,0.0,40.923,166.925,300.765,136.151,644.765,792691,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.06346963622405062,0.2588927748869743,0.46647228059835755,0.21116375733794485,6.470435660509882,13.583190026683997,1,1,207.848,3.981704553586337,NORMAL,ground_truth
,api.example,https://api.example/,18,4434.824,0.0,0.0,0.0,0.0,4434.824,0,,cold,0,0,DNS,,synthetic,DNS_PROBLEM,1.0,0.0,0.0,0.0,0.0,8.39746867229994,0.0,0,0,0.0,0.0,DNS_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,22,0.0,49.064,295.166,4181.364,93.076,4618.671,348180,200.0,warm,0,1,,,synthetic,HTTP_PROBLEM,0.0,0.010622969248080236,0.0639071282626539,0.9053175686252602,0.020152117351506522,8.438078769418869,12.760477738486246,1,1,344.23,5.895773410035155,HTTP_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,20,0.0,104.933,290.033,294.611,54.157,743.735,220696,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.14108923205173887,0.3899682010393487,0.39612361929988504,0.072817603044095,6.613028450403651,12.304545999039618,1,1,394.966,2.7378909310601984,NORMAL,ground_truth
,api.example,https://api.example/,22,0.0,40.75,522.83,62.397,1.825,627.802,15555,200.0,warm,0,1,,,synthetic,TLS_PROBLEM,0.0,0.06490899997132854,0.8327944160738577,0.09938961647143525,0.0029069674833785172,6.443816421771516,9.652201695275638,1,1,563.58,12.522874251497006,TLS_PROBLEM,ground_truth
,api.example,https://api.example/,3,28.524,21.532,72.513,65.296,7.314,195.179,46423,200.0,cold,0,1,,,synthetic,NORMAL,0.14614277150718058,0.11031924541062307,0.37152050169331746,0.33454418764313787,0.03747329374574109,5.27902750776361,10.745571845870444,0,0,94.045,3.218222971773478,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,15,13.296,0.0,0.0,25.701,7.494,46.491,86627,200.0,cold,1,1,,,synthetic,NORMAL,0.28599083693618116,0.0,0.0,0.5528166741950055,0.16119248886881332,3.860540219403979,11.369378367927162,0,0,0.0,0.0,NORMAL,ground_truth
,legacy.example,https://legacy.example/,11,76.685,58.258,527.924,681.042,31.361,1375.269,276054,200.0,cold,0,1,,,synthetic,TLS_PROBLEM,0.05576000040719307,0.04236116716075183,0.3838696284145138,0.49520639234942404,0.022803538798591403,7.227131493572837,12.528355400208909,0,0,586.182,8.908906814269802,TLS_PROBLEM,ground_truth
,shop.example,https://shop.example/,4,24.803,146.759,64.606,212.315,36.831,485.314,279109,200.0,cold,0,1,,,synthetic,CONNECT_PROBLEM,0.051107118278063274,0.30240009560820413,0.13312206118100856,0.4374796523487886,0.07589107258393535,6.1868545058088396,12.539361248334364,0,0,211.36499999999998,0.4372390175894531,CONNECT_PROBLEM,ground_truth
,api.example,https://api.example/,1,0.0,10.127,69.074,77.256,4.368,160.825,30909,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.06296906575470232,0.4294979014456708,0.4803730763251982,0.02715995647442873,5.086515504431574,10.338835035126163,0,1,79.201,6.207782870495191,NORMAL,ground_truth
,media.example,https://media.example/,4,23.045,32.106,130.278,1560.154,313.372,2058.954,2434011,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM,0.011192576424728285,0.015593354683980312,0.06327387595837497,0.7577410665804092,0.1521996120360144,7.630438931437219,14.705051482673579,0,0,162.384,3.9351779133691775,HTTP_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,10,0.0,4.935,28.645,18.362,9.295,61.237,109041,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.08058853307640805,0.4677727517677221,0.2998513970312066,0.1517873181246632,4.130949678194315,11.599488408095088,0,1,33.58,4.826453243470936,NORMAL,ground_truth
,legacy.example,https://legacy.example/,4,0.0,0.0,0.0,801.162,62.089,863.251,415226,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.9280753801617375,0.07192461983826257,6.761863235873671,12.936580637621264,0,1,0.0,0.0,NORMAL,ground_truth
,media.example,https://media.example/,15,0.0,0.0,0.0,52.257,94.238,146.495,1378750,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.35671524625413836,0.6432847537458616,4.993794276900229,14.136688574844237,0,1,0.0,0.0,NORMAL,ground_truth
,media.example,https://media.example/,8,43.647,45.307,3014.0,225.059,116.632,3444.645,1203728,200.0,cold,0,1,,,synthetic,TLS_PROBLEM,0.012670971899861959,0.013152879324284506,0.8749813115720197,0.06533590544163477,0.03385893176219901,8.144866393789282,14.000934796459433,1,0,3059.307,65.08735180426285,TLS_PROBLEM,ground_truth
,media.example,https://media.example/,20,0.0,0.0,0.0,127.058,147.588,274.645,1168570,200.0,warm,1,1,,,synthetic,NORMAL,0.0,0.0,0.0,0.4626262994046861,0.5373773416592328,5.619113805926866,13.971292192775383,1,1,0.0,0.0,NORMAL,ground_truth
,shop.example,https://shop.example/,19,0.0,45.041,83.624,397.873,110.274,636.813,510719,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.07072876967021716,0.13131641470887057,0.6247878105503499,0.17316543475086094,6.458045136933303,13.143576773803526,1,1,128.665,1.8162941725853043,NORMAL,ground_truth
,cdn-far.example,https://cdn-far.example/,6,0.0,46.648,270.979,53.174,7.151,377.951,165733,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.12342340673791047,0.7169686017499622,0.14069019528986562,0.018920442067887105,5.937406909125119,12.018139372468639,0,1,317.627,5.687101242444593,NORMAL,ground_truth
,media.example,https://media.example/,0,0.0,41.044,528.461,126.515,89.672,785.692,1740893,200.0,warm,0,1,,,synthetic,TLS_PROBLEM,0.0,0.05223929987832382,0.6726058048191913,0.16102365812557592,0.11413123717690901,6.667836812222858,14.369909332347676,0,1,569.505,12.56923698982019,TLS_PROBLEM,ground_truth
,shop.example,https://shop.example/,10,25.441,42.215,64.441,155.143,57.206,344.446,260858,200.0,cold,0,1,,,synthetic,NORMAL,0.07386063417778112,0.1225591239265371,0.18708592928935158,0.45041312716652243,0.16608118543980768,5.844836335768041,12.471735310443032,0,0,106.656,1.491172046743029,NORMAL,ground_truth
,api.example,https://api.example/,8,14.169,79.051,62.683,2017.376,10.809,2184.088,60070,200.0,cold,0,1,,,synthetic,HTTP_PROBLEM,0.006487375966536146,0.03619405445201841,0.028699850921757728,0.9236697422448179,0.00494897641486973,7.689411381318233,11.003282474950524,1,0,141.734,0.7830383130754144,HTTP_PROBLEM,ground_truth
,cdn-near.example,https://cdn-near.example/,17,0.0,10.323,37.959,41.718,13.708,103.708,91120,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.0995390905233926,0.36601805068075755,0.40226404906082464,0.13217880973502527,4.651175523744499,11.419943572599914,0,1,48.282000000000004,3.35238011127793,NORMAL,ground_truth
,legacy.example,https://legacy.example/,19,0.0,5751.224,0.0,0.0,0.0,5751.224,0,,warm,0,0,CONNECT,,synthetic,CONNECT_PROBLEM,0.0,1.0,0.0,0.0,0.0,8.657341841618981,0.0,1,1,5751.224,0.0,CONNECT_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,8,40.962,77.104,195.918,168.708,14.314,497.006,132467,200.0,cold,0,1,,,synthetic,NORMAL,0.08241751608632493,0.1551369601171817,0.39419644833261575,0.33944861832653933,0.028800457137338385,6.210612125144845,11.794096385806352,1,0,273.022,2.508424664549831,NORMAL,ground_truth
,shop.example,https://shop.example/,1,6.876,40.836,100.774,383.185,0.236,531.907,2464,503.0,cold,0,0,HTTP,,synthetic,HTTP_PROBLEM,0.012927071837746072,0.07677281930863854,0.18945793155570428,0.7203984907136022,0.0004436865843089111,6.278346924889199,7.80994708647679,0,0,141.61,2.4087866908882303,HTTP_PROBLEM,ground_truth
,shop.example,https://shop.example/,9,12.866,74.554,77.171,248.504,218.548,631.643,1136523,200.0,cold,0,1,,,synthetic,NORMAL,0.020369100900350354,0.11803186293523399,0.12217502608277145,0.3934247668382298,0.3459992432434144,6.449906282004393,13.943485039517668,1,0,151.72500000000002,1.0214019112158192,NORMAL,ground_truth
,cdn-near.example,https://cdn-near.example/,7,0.0,4.476,24.423,713.16,0.246,742.305,1355,503.0,warm,0,0,HTTP,,synthetic,HTTP_PROBLEM,0.0,0.006029866429567362,0.03290157010932164,0.9607371632954109,0.00033140016570008286,6.61110645846767,7.212294468500341,0,1,28.898999999999997,4.460007304601899,HTTP_PROBLEM,ground_truth
,shop.example,https://shop.example/,0,0.0,26.762,78.294,138.401,37.868,281.325,300104,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.095128410201724,0.2783044521460944,0.4919612547765041,0.13460588287567762,5.643058889609734,12.611887692402625,0,1,105.056,2.8201858655716445,NORMAL,ground_truth
,legacy.example,https://legacy.example/,23,0.0,76.094,157.138,453.356,64.393,750.981,305219,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.1013261320858983,0.20924364264874878,0.6036850466256802,0.08574517863967264,6.622711057673203,12.628788107044866,1,1,233.232,2.0382649752250503,NORMAL,ground_truth
,cdn-far.example,https://cdn-far.example/,20,37.911,140.312,387.274,85.283,37.135,687.915,135054,200.0,cold,0,1,,,synthetic,NORMAL,0.05511000632345566,0.20396705988385197,0.5629678085228553,0.12397316528931628,0.05398195998052085,6.5351178962044605,11.81343738186011,1,0,527.586,2.740559895833333,NORMAL,ground_truth
,cdn-far.example,https://cdn-far.example/,3,0.0,68.723,228.575,64.254,19.44,380.992,173182,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.1803791155719805,0.5999469805140265,0.16864921048210987,0.05102469343188309,5.945399665978903,12.062104117868266,0,1,297.298,3.278329962853004,NORMAL,ground_truth
,shop.example,https://shop.example/,15,0.0,54.312,1308.145,133.278,34.327,1530.062,455487,200.0,warm,0,1,,,synthetic,TLS_PROBLEM,0.0,0.03549660079134048,0.8549620865036842,0.08710627412483939,0.022435038580135968,7.333716891245303,13.029124650658943,0,1,1362.4569999999999,23.650292884003473,TLS_PROBLEM,ground_truth
,shop.example,https://shop.example/,5,0.0,33.575,62.567,236.103,394.547,726.792,2286248,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.04619616066219771,0.08608652819513699,0.3248563550506885,0.5428609560919768,6.590015293086869,14.642423041289632,0,1,96.142,1.8096023138105566,NORMAL,ground_truth
,media.example,https://media.example/,15,0.0,59.22,3927.775,0.0,0.0,3986.995,0,,warm,0,0,TLS,,synthetic,TLS_PROBLEM,0.0,0.01485329176485047,0.9851467082351496,0.0,0.0,8.291043877319659,0.0,0,1,3986.995,65.22376286947858,TLS_PROBLEM,ground_truth
,shop.example,https://shop.example/,12,26.31,16.248,938.643,181.357,69.861,1232.419,480897,200.0,cold,0,1,,,synthetic,TLS_PROBLEM,0.021348258993085952,0.013183827902685694,0.7616265247452367,0.1471553100041463,0.056686078354845224,7.117545267011469,13.083410468388319,0,0,954.8910000000001,54.420396567717994,TLS_PROBLEM,ground_truth
,cdn-far.example,https://cdn-far.example/,14,0.0,160.762,216.414,61.698,9.262,448.137,111280,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.3587340478469754,0.4829192858433916,0.13767664798934254,0.020667786859821884,6.107327963696285,11.619813812897709,0,1,377.176,1.337854378655061,NORMAL,ground_truth
,cdn-far.example,https://cdn-far.example/,18,0.0,47.872,1755.292,68.313,66.588,1938.064,472876,200.0,warm,0,1,,,synthetic,TLS_PROBLEM,0.0,0.024700938668692055,0.9056935168291655,0.03524806198350519,0.034357998497469636,7.56996066140243,13.066590591373915,0,1,1803.164,35.91610738255034,TLS_PROBLEM,ground_truth
,legacy.example,https://legacy.example/,1,0.0,41.45,115.433,161.368,27.489,345.74,328672,200.0,warm,0,1,,,synthetic,NORMAL,0.0,0.11988777694221092,0.33387227396309366,0.4667322265286053,0.07950772256609012,5.848575219557742,12.70281861450788,0,1,156.883,2.7192697290930505,NORMAL,ground_truth
,media.example,https://media.example/,5,18.129,19.9,547.722,49.555,334.846,970.151,3406596,200.0,cold,0,1,,,synthetic,TLS_PROBLEM,0.01868678174840824,0.020512270770220307,0.5645739683822415,0.05107967728735011,0.3451483325791552,6.87848196598466,15.041224403764769,0,0,567.622,26.206794258373208,TLS_PROBLEM,ground_truth
